0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,rate,p,n
-2.38,-2.5,-0.5,-2,-3.38,-1,-0.5,-1.12,0,-2,0.75,0.25,3.63,-2.38,-0.75,0.12,-4.38,-0.88,-2,-0.5,1.5,0.37,2,0.5,0.63,0.88,0.63,1.63,4,1.37,2.5,5,-5.75,1.12,-5,-15.5,0.892931495,0,1,0
-2.5,-2.5,-0.63,-1.88,-3.5,-1.12,-0.37,-1,-0.12,-2,0.88,0.37,4.38,-2.63,-0.88,2.25,-4.75,-1,-1.63,-0.75,1.88,0.75,0.88,0.5,0.63,0.75,0.63,2.13,4.38,0.75,2.5,-10,-5.13,-41.5,-2.75,31.87,0.925202936,0,0,0
-2.5,-2.25,-0.5,-2,-3.5,-1.12,-0.37,-1.12,0.12,-2,0.75,0.25,3.13,-2.5,-1,5.63,-4.5,-1.12,-1.37,-0.37,1.25,0.5,1.63,0.5,1.12,0.88,1,1.37,3.63,1.12,2.5,-8.13,-5.5,32,9.75,-10,0.946852971,1,0,0
-2.38,-2.5,-0.75,-2,-3.5,-1,-0.12,-1.12,0,-2,0.63,0,4.63,-2.75,-1.12,0.5,-4.63,-0.88,-1.63,-0.88,1.5,0.5,1.37,1.25,0.25,0.63,-0.12,1.75,4,1,2.75,1.63,6.88,-0.25,-10.38,3.63,0.959108363,0,0,0
-2.38,-2.5,-0.5,-2,-3.38,-1.37,-0.5,-1,0,-2,0.63,0.37,3.38,-2.38,-1.37,-9.38,-4.5,-1.37,-1.63,-0.63,1.25,1.12,1.5,0.12,0.75,0.75,0.37,1.75,4.63,1.12,2.38,-5.25,-10.13,-9.5,-27.25,-3.88,0.963286546,0,0,0
-2.38,-2.5,-0.37,-2,-3.5,-1.12,-0.37,-1.12,0.12,-2,0.75,0.12,3.88,-2.13,-0.63,5.25,-4.88,-1.25,-1.63,0,1.75,0.37,1.25,0.75,0.5,1.25,0.75,2.13,4,1,2.63,0,-8.38,-9.63,7.25,4.5,0.960787011,1,0,0
-2.38,-2.38,-0.75,-2,-3.5,-1.12,-0.37,-1,0,-2.13,0.75,0.25,4.25,-2.13,-1.25,0.12,-4.75,-1.12,-1.37,-0.63,1,0.63,1.12,0.88,1,0.37,0.63,1.25,4.13,1.12,2.38,-8.63,-4.13,16.62,-10.5,-10.13,0.953123109,0,0,0
-2.38,-2.5,-0.5,-2.13,-3.5,-1.12,-0.37,-1.25,0,-2.13,0.5,0.37,3.63,-2.25,-1,0.12,-4.38,-1,-1.88,-0.5,1.5,0.37,1.75,0.88,0.5,0.88,0.5,1.75,4.13,1.37,2.5,19.12,4.25,-14.75,-4.5,-15.63,0.941980884,0,0,0
-2.38,-2.5,-0.63,-1.88,-3.75,-1.25,-0.37,-1.12,-0.12,-1.88,0.63,0.37,4.25,-2.5,-0.5,-4.13,-4.88,-1.25,-1.63,-0.5,2,0.75,0.88,0.75,0.63,0.75,0.37,2,4.38,0.88,2.38,-15.25,-9.5,-37.5,-9.75,31.25,0.92932215,1,0,0
-2.38,-2.38,-0.63,-2.13,-3.38,-1.12,-0.37,-1,0.12,-2.13,0.63,0.12,2.13,-2.25,-0.88,5.38,-4.5,-1.12,-1.5,-0.12,1.25,0.5,1.63,0.5,1.12,1,0.88,1.5,3.75,1.12,2.5,-8.5,-9.63,26.62,6.75,-11.5,0.917528807,0,0,0
-2.38,-2.5,-0.75,-2,-3.5,-1.12,-0.25,-1.12,0,-2,0.63,0.25,4.63,-2.63,-0.88,0.63,-4.63,-0.75,-1.88,-1,1.5,0.5,1.25,1.12,0.25,0.75,0,1.88,4.13,1.12,2.63,1.5,3.25,-16.87,-10.38,10,0.909514472,0,0,0
-2.5,-2.5,-0.5,-2.13,-3.38,-1.12,-0.37,-1,0,-2.13,0.75,0.37,3.13,-2.38,-0.88,-3.88,-4.63,-1.5,-1.63,-0.63,1.37,1.12,1.5,0.12,0.75,0.75,0.5,1.63,4.5,1.12,2.25,-0.37,-9.88,-8.88,-31.12,-5.13,0.908605848,1,0,0
-2.38,-2.5,-0.63,-1.88,-3.5,-1.12,-0.37,-1.12,0.25,-1.88,1,0.12,4,-2.13,-0.75,5.88,-4.63,-1,-1.63,0,1.75,0.37,1.37,0.5,0.63,1.25,0.63,1.75,4,1.25,2.5,-9.75,-18.75,-11.13,32.88,-0.63,0.917931538,0,0,0
-2.25,-2.5,-0.63,-1.88,-3.5,-1.25,-0.12,-0.88,-0.25,-2,0.75,0.25,3.88,-2.38,-1.12,0.25,-4.75,-1,-1.37,-0.75,1.25,0.63,1.12,1,0.75,0.25,0.63,1.12,4.13,1,2.5,-10,2.13,6.75,-11.25,-10,0.939311294,0,0,0
-2.38,-2.5,-0.63,-2.13,-3.38,-1.12,-0.37,-1.12,0.12,-2.25,0.5,0.25,3.63,-2.5,-0.88,0,-4.38,-1,-2.13,-0.5,1.5,0.25,1.63,0.5,0.5,1,0.5,1.5,4.13,1.5,2.5,6.13,-5.5,-15.5,4.88,-9.63,0.972076012,1,1,0
-2.5,-2.5,-0.63,-2.13,-3.5,-1,-0.37,-1.12,-0.12,-1.88,0.88,0.25,3.88,-2.88,-0.63,-4,-4.63,-1.25,-1.63,-0.75,1.75,0.88,0.75,0.75,0.63,0.75,0.5,2.13,4.25,0.88,2.38,-15.38,-4.88,-16.37,-9.38,25.87,1.012326423,0,0,0
-2.38,-2.38,-0.63,-2.13,-3.5,-1.12,-0.5,-0.88,0.25,-2,0.63,0.37,2,-2.13,-1.12,4.75,-4.63,-1.12,-1.25,-0.37,1.25,0.5,1.75,0.5,1.12,0.88,0.75,1.5,3.75,1.12,2.5,-12,-10.38,17,4.38,-11,1.053406123,1,1,0
-2.38,-2.5,-0.5,-2,-3.63,-1,-0.37,-1.12,0,-2.13,0.63,0.25,5.88,-2.5,-1,0.88,-4.5,-0.63,-2,-0.88,1.5,0.75,1.5,1.12,0.37,0.88,-0.12,1.63,4,0.88,2.63,-2.38,6.13,-10.13,-9.75,-2.38,1.088425647,0,0,0
-2.38,-2.38,-0.63,-2,-3.5,-1.25,-0.37,-1,0,-1.88,0.63,0.12,3.13,-2.38,-1,-4,-4.38,-1.25,-1.63,-0.5,1.12,1,1.5,0.12,0.75,0.63,0.63,1.63,4.63,1.12,2.25,-5.63,-10.13,-9.38,-22.12,-4.75,1.113377958,1,0,0
-2.38,-2.5,-0.5,-2,-3.63,-1.12,-0.37,-1.12,0.25,-2.13,0.75,0.25,4.38,-2,-0.75,1.25,-4.75,-1.12,-1.63,0.12,1.75,0,1.5,0.75,0.63,1.25,1.12,1.88,4,1,2.5,-9.38,-21.25,-3.88,15.88,-0.25,1.128069129,0,1,0
-2.38,-2.38,-0.75,-2.13,-3.38,-1.25,-0.25,-1.12,-0.25,-2,0.63,0.12,3.88,-2.38,-1,0.25,-4.63,-0.88,-1.25,-0.88,1.12,0.63,1.5,1.12,0.88,0.25,0.63,1.12,4.13,1,2.75,-8.63,8,8.75,-10.25,0.12,1.134834159,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.38,-1.12,-0.5,-1.12,0,-2.13,0.5,0.75,3.5,-2.38,-1.12,-0.25,-4.25,-1.12,-2,-0.5,1.25,0.63,1.75,0.63,0.75,0.88,0.5,1.63,4,1.37,2.5,5.38,-5.13,-15.38,-5.13,-14.38,1.136893024,0,0,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1.37,-0.37,-1.12,0.12,-2,0.75,0.37,4.13,-2.5,-0.25,1.12,-4.75,-1,-1.63,-0.63,1.88,0.75,0.63,0.75,0.63,0.88,0.37,2.25,4.38,0.63,2.5,-10,-0.25,-34.88,-3.88,25.12,1.137319125,1,0,0
-2.38,-2.38,-0.5,-2,-3.5,-1,-0.37,-1,0.12,-2.13,0.63,0.25,2.38,-2.25,-1,-0.88,-4.75,-1.12,-1.25,-0.37,1.12,0.63,1.5,0.5,1,0.75,0.75,1.5,4.13,1.12,2.5,-27.5,-10.63,36.38,4.88,0.25,1.1385672,0,0,0
-2.38,-2.63,-0.63,-2,-3.5,-1.12,-0.25,-1.12,0.12,-2,0.75,0.25,7.38,-2.63,-0.75,0.5,-4.5,-0.88,-1.88,-0.63,1.63,0.5,1.63,1.12,0.12,1,0.12,1.75,4.13,1.12,2.5,17.5,7.5,-15.88,-5.38,2.88,1.142284512,1,0,0
-2.38,-2.5,-0.75,-1.88,-3.38,-1.25,-0.37,-1.12,0,-1.88,0.75,0.12,3.13,-2.25,-1.12,-4,-4.5,-1.12,-1.63,-0.75,1.5,1,1.25,0.25,0.75,0.63,0.37,1.63,4.5,1.12,2.13,-0.12,-9.63,-10.63,-19.12,2.5,1.149242498,0,0,0
-2.38,-2.5,-0.5,-2.13,-3.63,-1.12,-0.37,-1.12,0.12,-2.13,0.5,0.37,4.25,-2.13,-0.75,4,-4.63,-1,-1.63,0,1.63,0,1.37,0.75,1,1.25,1,1.75,3.63,1.12,2.5,-3.63,-20.12,0.37,25.87,-4.88,1.159349016,1,0,0
-2.38,-2.38,-0.63,-2.13,-3.75,-1.25,-0.37,-1,-0.12,-2,0.63,0,3.38,-2.63,-1,0.37,-4.5,-0.63,-1.5,-0.75,1.37,0.75,1.37,1.25,0.5,0.12,0.12,1.5,4.13,1.12,2.63,-10.38,11.75,3.25,-14.88,0.5,1.171753172,0,0,0
-2.38,-2.5,-0.5,-2.13,-3.25,-1.12,-0.37,-1.12,0,-2.13,0.5,0.37,5.38,-2.25,-0.88,-0.63,-4.38,-1.25,-1.88,-0.37,1.25,0.63,1.5,0.5,0.75,0.88,0.5,1.63,4,1.37,2.25,6.63,-10.5,-14.25,-7.63,-14.5,1.18501946,1,0,0
-2.38,-2.5,-0.5,-1.88,-3.5,-1.25,-0.37,-1.12,0,-2,0.63,0.12,4.25,-2.63,-0.63,5.75,-4.75,-1.12,-1.63,-0.75,1.75,0.63,0.63,0.75,0.5,1.37,0.5,2.13,4.25,0.88,2.63,-9.38,0.37,-15.13,-7.25,5.25,1.197245724,0,1,0
-2.38,-2.38,-0.63,-2.13,-3.63,-1.12,-0.37,-1,0,-2,0.63,0.25,2.88,-2.13,-1.12,-0.5,-4.63,-1.12,-1.25,-0.5,0.88,0.63,1.5,0.5,1,0.5,0.88,1.37,4.13,1.12,2.5,-15.75,-9.63,34,3.5,-10.88,1.20593713,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.63,-1.12,-0.25,-1.25,-0.12,-2.13,0.63,0.37,5.63,-2.63,-0.75,0.37,-4.63,-0.63,-1.75,-0.5,1.63,0.5,1.88,1,0,0.88,0.25,1.75,4.13,1.25,2.5,12.38,5.25,-5.25,-5,-17.87,1.207666704,0,0,0
-2.5,-2.5,-0.75,-1.88,-3.38,-1.25,-0.37,-1.12,0,-1.88,0.63,0.25,3.63,-2.38,-1,-4.38,-4.75,-1.37,-1.5,-0.5,1.63,0.75,1.12,0.25,0.63,0.75,0.5,1.5,4.5,1.12,2.25,-10.63,-8.75,-5.25,-10.88,8.13,1.198259768,1,0,0
-2.38,-2.5,-0.63,-2.25,-3.63,-1.12,-0.37,-1.12,0.25,-2.13,0.75,0.25,4,-2.25,-1,0.37,-4.75,-1.12,-1.75,-0.25,1.88,-0.12,1.25,0.75,0.88,1.12,0.88,1.88,3.75,1,2.5,-4.75,-20.62,2.25,7.63,-5.88,1.174672189,0,0,0
-2.38,-2.38,-0.75,-2.13,-3.5,-1.25,-0.12,-0.75,-0.12,-2.13,0.63,0.25,3.13,-2.5,-1,0.37,-4.75,-0.75,-1.5,-1,1.5,0.5,1.25,1.12,0.5,0.12,0.25,1.75,4.25,1.12,2.75,-9.13,26.75,-1.75,-9.25,0.25,1.137626892,1,0,1
-2.38,-2.5,-0.63,-2.13,-3.38,-1,-0.37,-1.12,0,-2.13,0.5,0.5,4.5,-2.5,-1.25,-1,-4.38,-1.12,-1.75,-0.37,1.5,0.88,1.63,0.37,0.75,0.88,0.5,1.63,4.13,1.25,2.38,11.5,-10.88,0.12,-7,-20.87,1.091512766,0,0,1
-2.5,-2.5,-0.5,-1.88,-3.5,-1.5,-0.37,-1.12,0.12,-2,0.63,0.25,4.25,-2.38,-1,0.5,-4.75,-1,-1.5,-0.88,2.13,0.5,0.75,0.63,0.5,1.37,0.5,2.13,4.25,0.75,2.5,0.63,0.88,-20.25,1.12,6.5,1.041602059,1,0,1
-2.38,-2.38,-0.63,-2,-3.5,-1.12,-0.5,-1,0,-2.13,0.75,0.25,1.5,-2.63,-1,-1.12,-4.63,-1.12,-1.12,-0.25,1,0.5,1.25,0.37,1.12,0.5,0.75,1.5,4.38,1.12,2.5,-35.38,-9.5,34.63,0.5,-9.75,0.99198473,0,0,0
-2.38,-2.5,-0.5,-2.13,-3.5,-1.12,-0.37,-1.12,0,-2.13,0.63,0,5.38,-2.63,-0.37,0.25,-4.25,-0.75,-1.88,-0.75,1.75,0.5,1.75,1.12,0.12,0.75,0,1.88,4.13,1.12,2.5,26.25,6.88,0.5,-4.88,-18.87,0.945131891,0,0,1
-2.38,-2.5,-0.75,-2,-3.38,-1.12,-0.37,-1,0,-2,0.5,0.25,3.63,-2.5,-1.25,-3.38,-4.5,-1.37,-1.75,-0.5,1.37,1,1.25,0.75,0.75,0.63,0.5,1.63,4.38,1,2.25,0,-9.5,-9.38,-16.25,1.88,0.902154031,1,0,0
-2.38,-2.5,-0.5,-2.13,-3.63,-1.12,-0.37,-1.12,0.25,-2.13,0.75,0.25,4.5,-2,-0.75,2.25,-4.63,-1.12,-1.63,-0.12,1.63,0,1.5,0.75,0.88,1.25,1,1.88,3.75,1,2.5,-5,-9.38,-3.88,25,-1.25,0.863145961,0,0,1
-2.38,-2.38,-0.63,-2.13,-3.5,-1.25,-0.25,-1,-0.12,-2.13,0.75,0.12,4,-2.63,-1,0.25,-4.63,-0.88,-1.25,-0.88,1.5,0.5,1.25,1,0.88,0.12,0.25,1.37,4.25,1.12,2.63,-8.88,23,6.38,-16.5,-1.25,0.827499628,0,0,0
-2.38,-2.5,-0.63,-2.13,-3.38,-1,-0.5,-1.12,0,-2.13,0.75,0.5,5.38,-2.38,-0.75,-0.5,-4.5,-1,-1.75,-0.37,1.5,0.63,1.88,0.5,0.75,0.75,0.5,1.5,4,1.37,2.25,6.13,-5.13,-13.63,-7.25,-10.13,0.794214184,0,0,1
-2.38,-2.5,-0.63,-1.88,-3.5,-1,-0.25,-1.12,0.25,-2,0.75,0.25,4,-2.5,-0.75,1.63,-4.63,-1.12,-1.63,-0.75,2,0.63,0.5,0.88,0.75,1.37,0.37,2.25,4.25,0.63,2.5,-10.13,-0.12,-20.62,5.63,6.13,0.762215186,1,0,0
-2.38,-2.38,-0.5,-2,-3.5,-1.25,-0.37,-1,0,-2,0.63,0.25,0.88,-2.75,-1,4.75,-4.63,-1.12,-1.25,-0.37,0.88,0.37,1.25,0.5,1.12,0.5,0.75,1.25,4,1.12,2.5,-17.37,-3.25,37.5,0,-10.13,0.730643148,0,0,1
-2.38,-2.63,-0.63,-2.13,-3.5,-1.12,-0.37,-1.25,0,-2.13,0.63,0.25,9.63,-2.5,-0.75,0.37,-4.5,-0.88,-1.88,-0.88,1.63,0.5,1.63,1.12,0.25,0.88,0,1.75,4,1,2.63,12.75,6.38,-0.12,-4.5,-8.13,0.699045093,0,0,0
-2.38,-2.5,-0.63,-2,-3.25,-1.12,-0.37,-1.12,0,-2,0.63,0.25,3,-2.5,-0.75,-4.13,-4.38,-1.37,-1.63,-0.5,1.37,1,1.25,0.12,0.75,0.75,0.5,1.5,4.63,1.12,2.25,-10.75,0.12,-9.38,-16.5,-4.88,0.667431121,0,0,1
-2.38,-2.5,-0.63,-2,-3.5,-1.25,-0.5,-1.12,0.25,-2,0.75,0.25,4.13,-2.13,-0.75,1.12,-4.63,-1,-1.88,-0.12,1.5,0.12,1.37,0.75,0.75,1.37,0.88,1.88,3.75,1.12,2.25,-9.5,-14.88,-4.38,7.75,-1.12,0.636233142,0,0,0
-2.25,-2.5,-0.63,-2,-3.5,-1.25,0,-1,-0.12,-2.13,0.63,0,4,-2.5,-1.12,0.25,-4.75,-1,-1.37,-0.75,1.12,0.63,1.37,1.25,0.88,0.25,0.25,1.37,4.13,1,2.5,-10.13,17,-0.12,-10.88,-5,0.606269921,0,0,1
-2.38,-2.5,-0.63,-2,-3.38,-1.12,-0.63,-1.12,0,-2.13,0.63,0.5,4.38,-2.38,-0.88,0.37,-4.38,-1.12,-1.75,-0.5,1.25,0.37,1.75,0.5,0.75,0.75,0.63,1.75,4,1.25,2.5,6,-5.13,-14.25,-5.63,-15.5,0.578823486,1,0,0
-2.38,-2.5,-0.63,-1.88,-3.63,-1.25,-0.25,-1.12,0.12,-1.88,0.5,0.25,3.88,-2.5,-0.63,-4.5,-4.75,-1.12,-1.5,-0.63,1.88,0.5,0.88,0.88,0.63,1,0.37,2.13,4.25,0.75,2.38,-10.13,-0.5,-35.38,-4.38,7.25,0.55585072,0,0,0
-2.38,-2.5,-0.63,-2,-3.63,-1.12,-0.5,-1,-0.12,-2.13,0.63,0.25,1.5,-2.38,-1.12,0.63,-4.5,-1,-1.25,-0.25,0.88,0.5,1.12,0.5,1.37,0.75,1,1.37,4,1,2.5,-23.62,-9.38,37.25,0.75,-9.38,0.540202083,0,0,0
-2.38,-2.5,-0.63,-2,-3.38,-1,-0.25,-1.25,0,-2.13,0.63,0.25,8,-2.5,-0.88,0.88,-4.38,-0.75,-1.75,-0.63,1.75,0.5,1.63,1.12,0.25,0.88,0,1.63,4.13,1,2.63,12.63,5.13,-16.37,1.12,3.25,0.535551675,0,0,0
-2.38,-2.5,-0.63,-2,-3.5,-1.25,-0.5,-1.12,-0.12,-2,0.63,0.25,3.5,-2.5,-0.88,-4.38,-4.5,-1.5,-1.5,-0.63,1.37,0.75,1.12,0,0.88,0.75,0.5,1.63,4.5,1.12,2.25,-10.5,-10.25,9.13,-11,7.5,0.545680234,0,0,0
-2.38,-2.5,-0.5,-2,-3.5,-1.12,-0.37,-1.12,0.12,-2.25,0.75,0.25,4.25,-2.25,-0.75,0.75,-4.63,-1,-1.75,0,1.63,-0.12,1.25,0.37,0.63,1.12,1.12,2,3.75,1.12,2.5,0.75,-15.63,-9.13,25.75,-0.12,0.572947565,0,0,0
-2.38,-2.5,-0.75,-2.13,-3.63,-1.25,-0.25,-1,0,-2.13,0.37,0.12,3.63,-2.5,-1,0.25,-4.5,-0.88,-1.5,-0.88,1.25,0.5,1,1.25,0.75,0.25,0.12,1.5,4.13,1,2.5,-8.25,25.25,4.63,0.63,-10.38,0.616620581,0,1,0
-2.38,-2.5,-0.5,-2.13,-3.25,-1,-0.37,-1.12,0,-2.13,0.5,0.37,3.5,-2.38,-0.88,-0.37,-4.25,-1.12,-2,-0.63,1.37,0.63,1.88,0.5,0.63,0.75,0.5,1.75,3.88,1.25,2.38,5.5,-9.88,-14,-0.88,-15.38,0.672607122,1,1,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1.25,-0.37,-1.12,-0.12,-2,0.63,0.25,3.88,-2.5,-0.75,0.75,-4.63,-1.12,-1.5,-0.63,1.75,0.75,0.75,0.75,0.63,0.88,0.37,2,4.25,0.63,2.5,-10,0.75,-19.5,-3.25,5.13,0.735120438,0,1,0
-2.38,-2.38,-0.5,-2,-3.5,-1.25,-0.37,-1,0,-2.13,0.75,0.25,2.25,-2.13,-0.75,4.5,-4.5,-1.12,-1.25,-0.25,1.25,0.5,1.37,0.75,1,1,1,1.5,4,1,2.38,-28.5,-10.38,32.13,3.88,1.37,0.798774981,0,1,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1,-0.25,-1.12,0,-2.13,0.63,0.25,5.25,-2.5,-0.88,0,-4.63,-0.88,-1.75,-1,1.75,0.37,1.75,1.12,0.12,0.75,0,1.63,4.13,1,2.63,1.63,5.63,-14.75,0.75,2.75,0.859647389,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.38,-1.25,-0.5,-1,0.12,-2.13,0.75,0.12,3.63,-2.25,-1.25,-4.25,-4.5,-1.5,-1.63,-0.5,1.5,1,1.5,0.12,0.75,0.75,0.5,1.63,4.38,1.12,2.13,-4.63,-9.88,5.75,-24.75,1.37,0.915276226,0,1,0
-2.38,-2.5,-0.63,-2,-3.63,-1.12,-0.37,-1.12,0.12,-2,0.75,0.25,4,-2.13,-0.75,5.88,-4.63,-1.12,-1.63,-0.12,1.88,0.12,1,0.88,0.5,1.25,0.75,2,3.75,1.12,2.5,-9.38,-7.63,-8,31.75,3.75,0.964239192,0,1,0
-2.38,-2.5,-0.75,-2.13,-3.5,-1.25,-0.37,-1,-0.12,-2.13,0.5,0.12,4.13,-2.5,-1,0.12,-4.63,-1,-1.5,-0.75,1.25,0.37,1.25,0.88,0.75,0.37,0.37,1,4.13,1,2.38,-10,13.25,6.5,-0.12,-9.88,1.00576085,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.25,-1.12,-0.5,-1.12,-0.12,-2.13,0.5,0.63,3.5,-2.25,-0.75,0.37,-4.13,-0.88,-1.88,-0.63,1.5,0.25,2,0.63,0.5,0.75,0.5,1.75,4,1.37,2.5,14.75,-6.13,0.37,-4.25,-16,1.039489132,0,1,0
-2.38,-2.5,-0.63,-1.88,-3.5,-1.12,-0.37,-1,0,-2,0.75,0.25,4,-2.5,-0.75,2,-4.63,-1,-1.63,-0.75,1.88,0.63,0.75,0.75,0.63,1.37,0.37,2.13,4.38,0.63,2.5,-9.25,0.12,-41.88,-3.63,7.63,1.065407724,1,0,0
-2.38,-2.38,-0.75,-1.88,-3.5,-1.12,-0.25,-0.88,0,-2,0.63,0.25,3.63,-2.25,-1,0.37,-4.63,-1,-1.5,-0.75,1.37,0.5,1.37,1.12,0.88,0.12,0.63,1.37,4.25,1.12,2.38,-19.75,-3.38,7.5,-1.37,-10.13,1.083810026,0,0,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1.12,-0.37,-1.12,-0.12,-2.13,0.37,0.5,3.38,-2.38,-0.88,-5,-4.5,-1.25,-1.5,-0.63,1.37,1,1.5,0.12,0.75,0.75,0.37,1.75,4.13,1.25,2.38,6.75,-10.5,-14.63,-17.12,-14.13,1.095291291,1,0,0
-2.38,-2.5,-0.5,-2,-3.75,-1.25,-0.37,-1.12,0.25,-2.13,0.63,0.25,4.13,-2.13,-0.75,1,-4.63,-0.88,-1.75,-0.25,1.5,0.12,1.25,0.63,1.37,1,0.63,2,3.88,1,2.5,0.75,-21.25,-4,8,-1.63,1.100762115,0,0,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1.12,-0.25,-1.12,0,-1.88,0.5,0.25,5.5,-2.63,-0.75,0.25,-4.75,-1,-1.88,-0.75,1.63,0.63,1.88,1,0,0.75,0,1.75,4.13,1,2.63,0.25,15,-10.25,-9.63,-1,1.101506089,1,0,0
-2.38,-2.5,-0.63,-2,-3.5,-1.25,-0.37,-1.12,-0.12,-2.13,1,0.37,4,-2.5,-0.63,-9.25,-4.63,-1.12,-1.63,-0.75,2.13,0.63,0.88,0.75,0.75,1.12,0.5,1.63,4.38,1.12,2.25,-11,-9.13,-19.12,-15,22.25,1.099280859,0,0,0
-2.5,-2.5,-0.63,-2,-3.5,-1.25,-0.37,-1.12,0,-2.13,0.75,0.12,3.63,-2.25,-1,0.12,-4.75,-1.25,-1.37,-0.5,1.12,0.5,1.37,0.75,1,0.37,0.88,1.63,3.88,1.12,2.38,-31.75,-19,11.75,4.63,-14.75,1.096401961,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.38,-1.12,-0.37,-1.12,0.12,-2.13,0.88,0.63,4.38,-2.38,-0.88,-0.75,-4.25,-1.12,-1.88,-0.63,1.37,1.12,1.5,0.37,0.75,0.75,0.5,1.75,3.75,1.5,2.5,6.5,-5.75,-14.13,-5.38,-14.88,1.09567965,0,0,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1,-0.37,-1.12,0.12,-1.88,0.88,0.12,4,-2.13,-0.5,5,-4.63,-1.12,-1.63,-0.25,1.63,0.12,1.37,0.5,0.88,1.25,0.37,2,4.13,0.88,2.5,-10.63,-2.5,-9.5,27.37,4.88,1.100044179,1,0,0
-2.38,-2.38,-0.75,-2,-3.63,-1.25,-0.25,-1.12,0,-2.13,0.63,0.12,4.88,-2.5,-0.75,0.63,-4.75,-0.88,-1.63,-0.88,1.5,0.5,1.25,0.88,0.25,0.88,0.25,1.5,4.13,1.12,2.63,-5.13,26.12,-1.12,-9,1.37,1.111794292,0,1,0
-2.38,-2.5,-0.75,-2,-3.5,-1.25,-0.37,-1.12,0,-2,1,0.37,3.88,-2.63,-1,-3.88,-4.75,-1.12,-1.5,-0.5,1.75,0.75,1.12,0.75,0.63,0.5,0.63,1.63,4.5,1.12,2.25,-6,0.37,-0.5,-11,7.5,1.13162634,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.5,-1.12,-0.37,-0.88,0,-2.13,0.63,0.12,1.5,-2.25,-1.12,-1,-4.88,-1.12,-1.25,-0.37,1.12,0.63,1.25,0.5,1,0.5,1,1.75,3.63,1.12,2.5,-1.88,-9.25,27.87,4.5,-10.13,1.157685624,0,0,0
-2.38,-2.5,-0.63,-2.25,-3.63,-1,-0.37,-1,0.12,-2.13,0.63,0.37,3.38,-2.5,-1,0.63,-4.25,-0.88,-2,-0.63,1.5,0.37,1.5,0.5,0.63,0.88,0,1.75,4,1.5,2.5,25.75,6,0.75,-4.25,-22,1.185005992,1,1,0
-2.38,-2.5,-0.63,-1.88,-3.5,-1.25,-0.37,-1.12,0.12,-1.88,0.88,0,4.38,-2.5,-0.5,6.88,-4.88,-1.12,-1.63,-0.37,1.88,0.25,1.12,0.75,0.63,1.5,0.5,2.13,4.25,0.75,2.5,-8.25,0.5,-25.5,-7.5,7.25,1.206302871,0,0,0
-2.38,-2.38,-0.75,-2.13,-3.5,-1.25,-0.25,-1,-0.25,-2.13,0.63,0.12,3.75,-2.38,-1.12,0.37,-4.63,-0.88,-1.37,-0.75,1.5,0.88,1.37,1.12,0.25,0.5,0.63,1.12,4.13,1.12,2.38,-10.25,1.75,7.5,-10.38,0.25,1.214827355,1,0,0
-2.38,-2.5,-0.63,-2.13,-3.38,-1.37,-0.37,-1.12,0,-2.13,0.5,0.12,2.63,-2.5,-1,-0.25,-4.38,-1.5,-1.5,-0.63,1.37,0.88,1.5,0.25,0.75,0.75,0.5,1.63,4.5,1.37,2.38,4.13,0.37,-15.13,-28.5,-10,1.207506044,0,0,0
-2.38,-2.5,-0.5,-2.25,-3.5,-1.12,-0.37,-1.25,0.12,-2.13,0.5,0.25,3.38,-2.25,-0.75,5.25,-4.63,-1.12,-1.63,-0.25,1.12,0.5,1.63,0.63,1.12,0.88,1.12,1.88,3.75,1.12,2.5,-4.63,-15.25,-8.25,2.13,-10.13,1.185559258,1,0,0
-2.38,-2.5,-0.63,-2,-3.5,-1.12,-0.25,-1.25,-0.12,-2.13,0.63,0.25,5,-2.63,-1,0.5,-4.13,-1,-1.88,-0.63,1.63,0.5,1.63,0.88,0.12,0.75,0,1.63,4.13,1,2.63,2.25,5.63,-16,-0.63,3.13,1.152739139,0,0,1
-2.38,-2.5,-0.63,-1.88,-3.5,-1.25,-0.37,-1.12,0,-1.88,0.75,0.5,4.13,-2.25,-0.5,2.5,-4.75,-1.12,-1.63,-0.63,1.63,0.75,0.75,0.75,0.63,1.37,0.5,1.75,4.63,0.88,2.25,-0.37,-9.75,-34.13,-9.5,10,1.113343294,1,0,0
